curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,4,3,75000,98304,mid,generalization_combined,,,,,-181.04253326082446,0.0,0.0,643.7333333333333
param,4,4,100000,131072,mid,generalization_combined,,,,,-112.09622853920466,0.0,0.0,970.4166666666667
param,4,5,125000,163840,mid,generalization_combined,,,,,-92.28252813056497,0.0,0.0,970.6166666666667
param,4,6,150000,196608,mid,generalization_combined,,,,,-47.127518605065475,0.05,0.08333333333333333,952.6666666666667
param,4,7,175000,229376,mid,generalization_combined,,,,,6.240598926190172,0.16666666666666666,0.23333333333333334,911.6500000000001
param,4,8,200000,262144,mid,generalization_combined,,,,,137.38246191947235,0.3333333333333333,0.6666666666666666,697.5166666666667
param,4,9,225000,294912,mid,generalization_combined,,,,,171.7542461117461,0.5166666666666667,0.7833333333333334,581.8
param,4,10,250000,327680,mid,generalization_combined,,,,,198.20632923907084,0.4666666666666667,0.75,532.05
param,4,11,275000,360448,mid,generalization_combined,,,,,227.35189162633986,0.6166666666666667,0.9166666666666666,424.6333333333333
param,4,12,300000,393216,mid,generalization_combined,,,,,193.24578511875987,0.4666666666666667,0.8166666666666667,399.9333333333333
param,4,13,325000,425984,mid,generalization_combined,,,,,195.22270146455682,0.4666666666666667,0.75,431.6
param,4,14,350000,458752,mid,generalization_combined,,,,,228.6971996000679,0.45,0.7666666666666668,384.4666666666667
param,4,15,375000,491520,mid,generalization_combined,,,,,217.62564484696517,0.4833333333333333,0.7333333333333332,366.65
param,4,16,400000,524288,mid,generalization_combined,,,,,230.52875094528673,0.45,0.8333333333333335,377.7166666666667
param,4,17,425000,557056,mid,generalization_combined,,,,,245.75864186857973,0.6166666666666667,0.8833333333333333,336.25
param,4,18,450000,589824,mid,generalization_combined,,,,,249.25200703828938,0.6333333333333333,0.8500000000000001,338.6666666666667
param,4,19,475000,622592,mid,generalization_combined,,,,,237.38205042468752,0.6166666666666667,0.8666666666666667,278.20000000000005
param,4,20,500000,655360,final,generalization_combined,,,,,209.60354200756495,0.5916666666666667,0.8316666666666667,293.53166666666664
param,5,1,25000,32768,mid,generalization_combined,,,,,-90.39329545653726,0.0,0.016666666666666666,297.58333333333337
param,5,2,50000,65536,mid,generalization_combined,,,,,-195.83554115162798,0.0,0.0,476.8666666666667
param,5,3,75000,98304,mid,generalization_combined,,,,,-126.24609290950863,0.0,0.0,673.9666666666667
param,5,4,100000,131072,mid,generalization_combined,,,,,-134.77524656687268,0.0,0.0,858.0
param,5,5,125000,163840,mid,generalization_combined,,,,,-136.9789658132427,0.0,0.0,848.8333333333333
param,5,6,150000,196608,mid,generalization_combined,,,,,-91.35844989466375,0.03333333333333333,0.03333333333333333,952.3166666666666
param,5,7,175000,229376,mid,generalization_combined,,,,,-49.172167849950526,0.06666666666666667,0.10000000000000002,914.1666666666666
param,5,8,200000,262144,mid,generalization_combined,,,,,-1.7870508832965368,0.16666666666666666,0.30000000000000004,800.6166666666667
param,5,9,225000,294912,mid,generalization_combined,,,,,9.776848392141964,0.19999999999999998,0.3,812.1
param,5,10,250000,327680,mid,generalization_combined,,,,,56.950344811679436,0.2833333333333333,0.4,719.3333333333333
param,5,11,275000,360448,mid,generalization_combined,,,,,95.91253386449873,0.4,0.6499999999999999,627.5
param,5,12,300000,393216,mid,generalization_combined,,,,,134.67227547610491,0.5333333333333333,0.75,527.65
param,5,13,325000,425984,mid,generalization_combined,,,,,140.17491066214404,0.5166666666666666,0.7,578.05
param,5,14,350000,458752,mid,generalization_combined,,,,,210.7859696204075,0.55,0.7833333333333332,419.58333333333337
param,5,15,375000,491520,mid,generalization_combined,,,,,183.6011695756501,0.5666666666666667,0.7833333333333334,373.75
param,5,16,400000,524288,mid,generalization_combined,,,,,197.82745704515884,0.5333333333333333,0.7833333333333332,427.65
param,5,17,425000,557056,mid,generalization_combined,,,,,203.30996582730023,0.6499999999999999,0.7833333333333333,404.33333333333337
param,5,18,450000,589824,mid,generalization_combined,,,,,190.60973705653447,0.4666666666666667,0.7333333333333332,374.80000000000007
param,5,19,475000,622592,mid,generalization_combined,,,,,201.5562980678468,0.4666666666666667,0.7666666666666666,317.5833333333333
param,5,20,500000,655360,final,generalization_combined,,,,,163.98500356294778,0.5349999999999999,0.7750000000000001,301.21500000000003
param,6,1,25000,32768,mid,generalization_combined,,,,,-183.358718355854,0.03333333333333333,0.08333333333333334,225.1833333333333
