curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
baseline,9,4,100000,131072,mid,unseen_range,3,3,1.0,True,0.12958306508642656,0.16666666666666666,0.3333333333333333,329.63333333333327
baseline,9,5,125000,163840,mid,unseen_range,3,3,1.0,True,-0.04786383451706092,0.26666666666666666,0.39999999999999997,493.40000000000003
baseline,9,6,150000,196608,mid,unseen_range,3,3,1.0,True,-49.087144074558985,0.06666666666666667,0.10000000000000002,863.3333333333334
baseline,9,7,175000,229376,mid,unseen_range,3,3,1.0,True,-85.0751240719401,0.06666666666666667,0.10000000000000002,893.0666666666666
baseline,9,8,200000,262144,mid,unseen_range,3,3,1.0,True,-77.98098446259014,0.06666666666666667,0.13333333333333333,908.4
baseline,9,9,225000,294912,mid,unseen_range,3,3,1.0,True,-38.561819614158324,0.13333333333333333,0.16666666666666666,860.4666666666667
baseline,9,10,250000,327680,mid,unseen_range,3,3,1.0,True,-3.2311588896905072,0.03333333333333333,0.19999999999999998,849.7333333333332
baseline,9,11,275000,360448,mid,unseen_range,3,3,1.0,True,114.20898168557477,0.19999999999999998,0.5333333333333333,589.1
baseline,9,12,300000,393216,mid,unseen_range,3,3,1.0,True,156.31560712154877,0.3333333333333333,0.9,474.1666666666667
baseline,9,13,325000,425984,mid,unseen_range,3,3,1.0,True,178.62597211115602,0.3666666666666667,0.6999999999999998,407.6666666666667
baseline,9,14,350000,458752,mid,unseen_range,3,3,1.0,True,210.1912610430542,0.39999999999999997,0.8333333333333334,509.6333333333334
baseline,9,15,375000,491520,mid,unseen_range,3,3,1.0,True,199.4047728076226,0.4333333333333333,0.6666666666666666,461.6666666666667
baseline,9,16,400000,524288,mid,unseen_range,3,3,1.0,True,199.7524423990392,0.5,0.7666666666666666,455.0
baseline,9,17,425000,557056,mid,unseen_range,3,3,1.0,True,206.13081729209867,0.43333333333333335,0.7999999999999999,381.8333333333333
baseline,9,18,450000,589824,mid,unseen_range,3,3,1.0,True,199.5216465971483,0.43333333333333335,0.6666666666666666,369.0
baseline,9,19,475000,622592,mid,unseen_range,3,3,1.0,True,224.53062206227116,0.4666666666666666,0.8666666666666667,325.23333333333335
baseline,9,20,500000,655360,final,unseen_range,3,3,1.0,True,187.6320706203891,0.51,0.7933333333333333,299.67333333333335
joint,0,1,25000,32768,mid,unseen_range,3,3,1.0,True,-359.680516160586,0.0,0.0,348.26666666666665
joint,0,2,50000,65536,mid,unseen_range,3,3,1.0,True,-321.5845264591364,0.0,0.0,596.6333333333333
joint,0,3,75000,98304,mid,unseen_range,3,3,1.0,True,-295.0377774705873,0.0,0.0,739.4666666666666
joint,0,4,100000,131072,mid,unseen_range,3,3,1.0,True,-233.77515671094906,0.0,0.0,910.7666666666668
joint,0,5,125000,163840,mid,unseen_range,3,3,1.0,True,-162.24850847896207,0.0,0.0,970.7666666666668
joint,0,6,150000,196608,mid,unseen_range,3,3,1.0,True,-91.11623554715119,0.06666666666666667,0.10000000000000002,979.9333333333334
joint,0,7,175000,229376,mid,unseen_range,3,3,1.0,True,-17.65545563074561,0.09999999999999999,0.20000000000000004,846.0666666666666
joint,0,8,200000,262144,mid,unseen_range,3,3,1.0,True,32.03128244996497,0.3666666666666667,0.5,737.3000000000001
joint,0,9,225000,294912,mid,unseen_range,3,3,1.0,True,36.74764474691923,0.39999999999999997,0.4666666666666666,756.9000000000001
joint,0,10,250000,327680,mid,unseen_range,3,3,1.0,True,111.42928206822411,0.39999999999999997,0.5666666666666668,473.90000000000003
joint,0,11,275000,360448,mid,unseen_range,3,3,1.0,True,62.16348437707813,0.19999999999999998,0.43333333333333335,571.9333333333333
joint,0,12,300000,393216,mid,unseen_range,3,3,1.0,True,112.10804825115491,0.2333333333333333,0.6,553.8333333333334
joint,0,13,325000,425984,mid,unseen_range,3,3,1.0,True,139.80385953584891,0.26666666666666666,0.6666666666666666,501.8666666666666
joint,0,14,350000,458752,mid,unseen_range,3,3,1.0,True,156.3344403873424,0.39999999999999997,0.6666666666666666,488.3
joint,0,15,375000,491520,mid,unseen_range,3,3,1.0,True,163.37183349945616,0.20000000000000004,0.5666666666666668,435.8
joint,0,16,400000,524288,mid,unseen_range,3,3,1.0,True,160.473968784416,0.2333333333333333,0.6,400.2666666666667
joint,0,17,425000,557056,mid,unseen_range,3,3,1.0,True,190.46487918913044,0.3666666666666667,0.5,412.3333333333333
joint,0,18,450000,589824,mid,unseen_range,3,3,1.0,True,176.7317041185439,0.3,0.5333333333333333,389.8666666666666
joint,0,19,475000,622592,mid,unseen_range,3,3,1.0,True,189.8583661604058,0.3333333333333333,0.6,391.0
joint,0,20,500000,655360,final,unseen_range,3,3,1.0,True,182.0971278393149,0.3833333333333333,0.63,358.67333333333335
joint,1,1,25000,32768,mid,unseen_range,3,3,1.0,True,-94.71883624807379,0.16666666666666666,0.3666666666666667,224.80000000000004
joint,1,2,50000,65536,mid,unseen_range,3,3,1.0,True,-135.64198783967822,0.06666666666666667,0.09999999999999999,312.4666666666667
joint,1,3,75000,98304,mid,unseen_range,3,3,1.0,True,-211.90294186275375,0.0,0.0,474.26666666666665
joint,1,4,100000,131072,mid,unseen_range,3,3,1.0,True,-173.30573255220824,0.0,0.0,694.5333333333334
joint,1,5,125000,163840,mid,unseen_range,3,3,1.0,True,-153.97545925615705,0.0,0.0,835.6666666666666
joint,1,6,150000,196608,mid,unseen_range,3,3,1.0,True,-127.41715120241379,0.03333333333333333,0.03333333333333333,874.9666666666667
joint,1,7,175000,229376,mid,unseen_range,3,3,1.0,True,-98.66764361815876,0.0,0.03333333333333333,890.5666666666666
joint,1,8,200000,262144,mid,unseen_range,3,3,1.0,True,-47.27353418085113,0.0,0.03333333333333333,844.8000000000001
joint,1,9,225000,294912,mid,unseen_range,3,3,1.0,True,65.52916061141612,0.3333333333333333,0.4333333333333333,702.6999999999999
joint,1,10,250000,327680,mid,unseen_range,3,3,1.0,True,111.90798703146062,0.5,0.7000000000000001,535.5
joint,1,11,275000,360448,mid,unseen_range,3,3,1.0,True,115.0247920009146,0.3333333333333333,0.6,525.9
joint,1,12,300000,393216,mid,unseen_range,3,3,1.0,True,124.89492163598426,0.5000000000000001,0.8333333333333334,463.8333333333333
joint,1,13,325000,425984,mid,unseen_range,3,3,1.0,True,134.7793683935402,0.3666666666666667,0.8333333333333334,466.93333333333334
joint,1,14,350000,458752,mid,unseen_range,3,3,1.0,True,166.57751776553866,0.5333333333333333,0.8000000000000002,472.8666666666666
joint,1,15,375000,491520,mid,unseen_range,3,3,1.0,True,161.78350384157042,0.46666666666666673,0.7999999999999999,495.0666666666666
joint,1,16,400000,524288,mid,unseen_range,3,3,1.0,True,156.09706368914723,0.6,0.8666666666666667,400.1333333333334
joint,1,17,425000,557056,mid,unseen_range,3,3,1.0,True,158.74669440389218,0.6,0.8666666666666667,386.9666666666667
joint,1,18,450000,589824,mid,unseen_range,3,3,1.0,True,190.50550064379524,0.6666666666666666,0.9333333333333332,370.3333333333333
joint,1,19,475000,622592,mid,unseen_range,3,3,1.0,True,186.33146162688936,0.5,0.8000000000000002,374.3666666666666
joint,1,20,500000,655360,final,unseen_range,3,3,1.0,True,175.50464781295943,0.4633333333333333,0.79,350.50333333333333
joint,2,1,25000,32768,mid,unseen_range,3,3,1.0,True,-416.463953084949,0.0,0.0,399.76666666666665
joint,2,2,50000,65536,mid,unseen_range,3,3,1.0,True,-276.12369035374917,0.0,0.0,458.43333333333334
joint,2,3,75000,98304,mid,unseen_range,3,3,1.0,True,-253.6692266364976,0.0,0.0,560.8666666666667
joint,2,4,100000,131072,mid,unseen_range,3,3,1.0,True,-188.41342893065521,0.0,0.0,811.0
joint,2,5,125000,163840,mid,unseen_range,3,3,1.0,True,-122.33809907563591,0.0,0.0,956.1
joint,2,6,150000,196608,mid,unseen_range,3,3,1.0,True,-67.16032756607747,0.03333333333333333,0.10000000000000002,916.2999999999998
joint,2,7,175000,229376,mid,unseen_range,3,3,1.0,True,47.36629743930957,0.16666666666666666,0.4666666666666666,688.0333333333334
joint,2,8,200000,262144,mid,unseen_range,3,3,1.0,True,64.5858709075343,0.3,0.5333333333333333,695.2333333333332
joint,2,9,225000,294912,mid,unseen_range,3,3,1.0,True,87.57557184677957,0.39999999999999997,0.6333333333333334,682.3666666666667
joint,2,10,250000,327680,mid,unseen_range,3,3,1.0,True,147.24858402131161,0.4666666666666666,0.7333333333333334,475.4666666666667
joint,2,11,275000,360448,mid,unseen_range,3,3,1.0,True,161.41759685340978,0.4333333333333333,0.6999999999999998,417.09999999999997
joint,2,12,300000,393216,mid,unseen_range,3,3,1.0,True,169.93321500209808,0.4666666666666666,0.7000000000000001,500.8333333333333
joint,2,13,325000,425984,mid,unseen_range,3,3,1.0,True,163.62837200507707,0.4666666666666666,0.6999999999999998,577.3
joint,2,14,350000,458752,mid,unseen_range,3,3,1.0,True,185.85393206613068,0.6333333333333333,0.8000000000000002,483.6333333333334
joint,2,15,375000,491520,mid,unseen_range,3,3,1.0,True,179.8999004379972,0.7666666666666666,0.8333333333333334,453.8333333333333
joint,2,16,400000,524288,mid,unseen_range,3,3,1.0,True,192.33209164935354,0.6333333333333333,0.8000000000000002,458.3
joint,2,17,425000,557056,mid,unseen_range,3,3,1.0,True,210.01579714025638,0.6333333333333333,0.8333333333333334,441.6666666666667
joint,2,18,450000,589824,mid,unseen_range,3,3,1.0,True,207.03175142761006,0.7333333333333334,0.8333333333333334,407.4666666666667
joint,2,19,475000,622592,mid,unseen_range,3,3,1.0,True,209.45920902264936,0.6666666666666666,0.8666666666666667,415.40000000000003
joint,2,20,500000,655360,final,unseen_range,3,3,1.0,True,205.3724378165082,0.64,0.8300000000000001,362.91333333333324
joint,3,1,25000,32768,mid,unseen_range,3,3,1.0,True,-23.051530877101083,0.39999999999999997,0.7666666666666666,135.50000000000003
joint,3,2,50000,65536,mid,unseen_range,3,3,1.0,True,-37.778079389812824,0.0,0.10000000000000002,256.0
joint,3,3,75000,98304,mid,unseen_range,3,3,1.0,True,-34.3055388865853,0.03333333333333333,0.20000000000000004,300.93333333333334
joint,3,4,100000,131072,mid,unseen_range,3,3,1.0,True,-52.256335300022876,0.06666666666666667,0.13333333333333333,434.26666666666665
joint,3,5,125000,163840,mid,unseen_range,3,3,1.0,True,-19.866745275270336,0.13333333333333333,0.3333333333333333,697.5
joint,3,6,150000,196608,mid,unseen_range,3,3,1.0,True,-41.34805557293839,0.06666666666666667,0.19999999999999998,852.5
joint,3,7,175000,229376,mid,unseen_range,3,3,1.0,True,-9.984521893172976,0.19999999999999998,0.26666666666666666,846.8333333333334
joint,3,8,200000,262144,mid,unseen_range,3,3,1.0,True,168.32093549718238,0.3,0.7999999999999999,516.5
joint,3,9,225000,294912,mid,unseen_range,3,3,1.0,True,152.5708791814701,0.39999999999999997,0.8666666666666667,465.23333333333335
joint,3,10,250000,327680,mid,unseen_range,3,3,1.0,True,158.50684405106813,0.39999999999999997,0.7999999999999999,422.8666666666666
joint,3,11,275000,360448,mid,unseen_range,3,3,1.0,True,143.13479794287844,0.3,0.5666666666666667,393.2666666666667
joint,3,12,300000,393216,mid,unseen_range,3,3,1.0,True,158.49470391926576,0.26666666666666666,0.6333333333333333,396.8
joint,3,13,325000,425984,mid,unseen_range,3,3,1.0,True,198.03906521178806,0.5,0.8666666666666667,434.3666666666666
joint,3,14,350000,458752,mid,unseen_range,3,3,1.0,True,220.72917519131363,0.39999999999999997,0.7999999999999999,424.09999999999997
joint,3,15,375000,491520,mid,unseen_range,3,3,1.0,True,208.6307708096908,0.5333333333333333,0.8333333333333334,354.53333333333336
joint,3,16,400000,524288,mid,unseen_range,3,3,1.0,True,192.42281439856683,0.4666666666666666,0.8666666666666667,338.7666666666667
joint,3,17,425000,557056,mid,unseen_range,3,3,1.0,True,204.46631108236843,0.4666666666666666,0.8666666666666667,357.6666666666667
joint,3,18,450000,589824,mid,unseen_range,3,3,1.0,True,217.52914407848064,0.4666666666666666,0.8666666666666667,310.7333333333333
joint,3,19,475000,622592,mid,unseen_range,3,3,1.0,True,192.78535976783851,0.4666666666666666,0.9666666666666667,347.1333333333334
joint,3,20,500000,655360,final,unseen_range,3,3,1.0,True,198.23748107051338,0.46,0.8366666666666666,309.9633333333333
joint,4,1,25000,32768,mid,unseen_range,3,3,1.0,True,-199.74314085222068,0.0,0.0,318.43333333333334
joint,4,2,50000,65536,mid,unseen_range,3,3,1.0,True,-219.7149483358045,0.0,0.0,468.09999999999997
joint,4,3,75000,98304,mid,unseen_range,3,3,1.0,True,-183.43271572414668,0.0,0.0,694.1333333333333
joint,4,4,100000,131072,mid,unseen_range,3,3,1.0,True,-123.5413895422793,0.0,0.0,970.3666666666667
joint,4,5,125000,163840,mid,unseen_range,3,3,1.0,True,-102.65506435308312,0.0,0.0,971.0
joint,4,6,150000,196608,mid,unseen_range,3,3,1.0,True,-54.983991992464205,0.06666666666666667,0.09999999999999999,917.4666666666667
joint,4,7,175000,229376,mid,unseen_range,3,3,1.0,True,63.55120931953983,0.13333333333333333,0.4000000000000001,795.4
joint,4,8,200000,262144,mid,unseen_range,3,3,1.0,True,151.65815385266566,0.4000000000000001,0.8666666666666667,611.5333333333333
joint,4,9,225000,294912,mid,unseen_range,3,3,1.0,True,126.92910004853725,0.4666666666666666,0.7333333333333334,445.9666666666667
joint,4,10,250000,327680,mid,unseen_range,3,3,1.0,True,170.44868239399253,0.39999999999999997,0.7000000000000001,401.0
joint,4,11,275000,360448,mid,unseen_range,3,3,1.0,True,80.1849858861268,0.23333333333333336,0.5666666666666667,334.56666666666666
joint,4,12,300000,393216,mid,unseen_range,3,3,1.0,True,89.64541500792745,0.26666666666666666,0.6333333333333333,328.0333333333333
joint,4,13,325000,425984,mid,unseen_range,3,3,1.0,True,67.49824232316014,0.26666666666666666,0.6,375.5
joint,4,14,350000,458752,mid,unseen_range,3,3,1.0,True,111.93828069579996,0.3666666666666667,0.7000000000000001,300.2666666666667
joint,4,15,375000,491520,mid,unseen_range,3,3,1.0,True,108.44855325035401,0.3666666666666667,0.6666666666666666,323.3
joint,4,16,400000,524288,mid,unseen_range,3,3,1.0,True,117.70731125461849,0.30000000000000004,0.5666666666666665,312.90000000000003
joint,4,17,425000,557056,mid,unseen_range,3,3,1.0,True,174.87344718761287,0.3,0.6333333333333333,364.3333333333333
joint,4,18,450000,589824,mid,unseen_range,3,3,1.0,True,145.13483598671772,0.43333333333333335,0.7666666666666666,257.56666666666666
joint,4,19,475000,622592,mid,unseen_range,3,3,1.0,True,155.72982996215168,0.4666666666666666,0.8333333333333334,259.6666666666667
joint,4,20,500000,655360,final,unseen_range,3,3,1.0,True,189.79013606366252,0.5566666666666666,0.82,276.87666666666667
joint,5,1,25000,32768,mid,unseen_range,3,3,1.0,True,-83.61397906275484,0.0,0.0,292.6666666666667
joint,5,2,50000,65536,mid,unseen_range,3,3,1.0,True,-194.7481336164059,0.0,0.0,492.56666666666666
joint,5,3,75000,98304,mid,unseen_range,3,3,1.0,True,-132.3811781994714,0.0,0.0,679.4666666666667
joint,5,4,100000,131072,mid,unseen_range,3,3,1.0,True,-149.13536956961096,0.0,0.0,858.4333333333334
joint,5,5,125000,163840,mid,unseen_range,3,3,1.0,True,-166.12033392394224,0.0,0.0,896.7333333333332
joint,5,6,150000,196608,mid,unseen_range,3,3,1.0,True,-126.76712134215772,0.0,0.03333333333333333,930.7666666666668
joint,5,7,175000,229376,mid,unseen_range,3,3,1.0,True,-48.259123210441395,0.03333333333333333,0.16666666666666666,850.2333333333332
joint,5,8,200000,262144,mid,unseen_range,3,3,1.0,True,-11.006328037513233,0.26666666666666666,0.39999999999999997,755.3000000000001
joint,5,9,225000,294912,mid,unseen_range,3,3,1.0,True,9.946612496206448,0.26666666666666666,0.3666666666666667,806.4333333333334
joint,5,10,250000,327680,mid,unseen_range,3,3,1.0,True,120.81794744438294,0.39999999999999997,0.5666666666666668,619.4
joint,5,11,275000,360448,mid,unseen_range,3,3,1.0,True,80.4566752717872,0.26666666666666666,0.4666666666666666,702.7333333333332
joint,5,12,300000,393216,mid,unseen_range,3,3,1.0,True,188.05999433132865,0.3666666666666667,0.7666666666666666,575.7333333333332
joint,5,13,325000,425984,mid,unseen_range,3,3,1.0,True,182.85856793764788,0.4666666666666666,0.6666666666666666,440.9666666666667
joint,5,14,350000,458752,mid,unseen_range,3,3,1.0,True,216.27172753596395,0.20000000000000004,0.6666666666666666,412.59999999999997
joint,5,15,375000,491520,mid,unseen_range,3,3,1.0,True,183.5885040108171,0.5333333333333333,0.8333333333333334,341.2
joint,5,16,400000,524288,mid,unseen_range,3,3,1.0,True,187.13158084217835,0.26666666666666666,0.5666666666666668,408.2
joint,5,17,425000,557056,mid,unseen_range,3,3,1.0,True,202.97321985396493,0.3666666666666667,0.6,391.43333333333334
joint,5,18,450000,589824,mid,unseen_range,3,3,1.0,True,168.67718974801267,0.46666666666666673,0.7333333333333334,308.46666666666664
joint,5,19,475000,622592,mid,unseen_range,3,3,1.0,True,147.16014691867952,0.26666666666666666,0.7000000000000001,287.0
joint,5,20,500000,655360,final,unseen_range,3,3,1.0,True,175.2675774335355,0.5133333333333333,0.7666666666666666,291.7866666666667
joint,6,1,25000,32768,mid,unseen_range,3,3,1.0,True,-201.90861801644937,0.0,0.06666666666666667,210.4333333333333
joint,6,2,50000,65536,mid,unseen_range,3,3,1.0,True,-191.79743847736003,0.0,0.0,685.5666666666666
joint,6,3,75000,98304,mid,unseen_range,3,3,1.0,True,-209.68975421746995,0.03333333333333333,0.03333333333333333,932.3666666666668
joint,6,4,100000,131072,mid,unseen_range,3,3,1.0,True,-182.8283307985645,0.0,0.0,1000.0
joint,6,5,125000,163840,mid,unseen_range,3,3,1.0,True,-157.3519867949822,0.03333333333333333,0.03333333333333333,977.4666666666666
joint,6,6,150000,196608,mid,unseen_range,3,3,1.0,True,-82.20732681727411,0.06666666666666667,0.09999999999999999,969.0
joint,6,7,175000,229376,mid,unseen_range,3,3,1.0,True,15.376226706094634,0.26666666666666666,0.39999999999999997,798.3666666666668
joint,6,8,200000,262144,mid,unseen_range,3,3,1.0,True,134.20704812825028,0.3333333333333333,0.6,658.9333333333333
joint,6,9,225000,294912,mid,unseen_range,3,3,1.0,True,191.90981876363352,0.3,0.8000000000000002,464.23333333333335
joint,6,10,250000,327680,mid,unseen_range,3,3,1.0,True,178.71029705669434,0.4666666666666666,0.6999999999999998,495.93333333333334
joint,6,11,275000,360448,mid,unseen_range,3,3,1.0,True,217.13978132766078,0.5,0.7666666666666666,449.5333333333333
joint,6,12,300000,393216,mid,unseen_range,3,3,1.0,True,193.6241826157715,0.39999999999999997,0.5666666666666667,498.7
joint,6,13,325000,425984,mid,unseen_range,3,3,1.0,True,204.26920974398627,0.43333333333333335,0.7666666666666666,478.7
joint,6,14,350000,458752,mid,unseen_range,3,3,1.0,True,217.50838229781462,0.4666666666666666,0.7666666666666666,476.0
joint,6,15,375000,491520,mid,unseen_range,3,3,1.0,True,226.24572384534977,0.4333333333333333,0.7333333333333334,451.09999999999997
joint,6,16,400000,524288,mid,unseen_range,3,3,1.0,True,220.56823823806397,0.39999999999999997,0.6666666666666666,409.59999999999997
joint,6,17,425000,557056,mid,unseen_range,3,3,1.0,True,221.18516686002226,0.4333333333333333,0.7666666666666666,358.93333333333334
joint,6,18,450000,589824,mid,unseen_range,3,3,1.0,True,224.83674056844302,0.6666666666666666,0.9,337.5333333333333
joint,6,19,475000,622592,mid,unseen_range,3,3,1.0,True,233.75618368709877,0.5666666666666667,0.8666666666666667,335.1333333333333
joint,6,20,500000,655360,final,unseen_range,3,3,1.0,True,205.850314441337,0.6066666666666666,0.86,327.8966666666667
joint,7,1,25000,32768,mid,unseen_range,3,3,1.0,True,-166.38413629664936,0.20000000000000004,0.3,193.5333333333333
joint,7,2,50000,65536,mid,unseen_range,3,3,1.0,True,-186.44789985087326,0.06666666666666667,0.06666666666666667,302.40000000000003
joint,7,3,75000,98304,mid,unseen_range,3,3,1.0,True,-180.5293626469936,0.10000000000000002,0.10000000000000002,630.1666666666666
joint,7,4,100000,131072,mid,unseen_range,3,3,1.0,True,-198.93562048469641,0.0,0.03333333333333333,849.3000000000001
joint,7,5,125000,163840,mid,unseen_range,3,3,1.0,True,-130.296853245755,0.03333333333333333,0.03333333333333333,979.0
joint,7,6,150000,196608,mid,unseen_range,3,3,1.0,True,-119.1631024116238,0.0,0.0,980.8333333333334
joint,7,7,175000,229376,mid,unseen_range,3,3,1.0,True,-103.5233676542636,0.03333333333333333,0.06666666666666667,947.9666666666667
joint,7,8,200000,262144,mid,unseen_range,3,3,1.0,True,-55.606234751099784,0.10000000000000002,0.13333333333333333,897.6666666666666
joint,7,9,225000,294912,mid,unseen_range,3,3,1.0,True,3.1482743412538348,0.2333333333333333,0.6333333333333333,678.2666666666668
joint,7,10,250000,327680,mid,unseen_range,3,3,1.0,True,59.58833974641029,0.10000000000000002,0.3666666666666667,761.2333333333332
joint,7,11,275000,360448,mid,unseen_range,3,3,1.0,True,149.56666285992145,0.2333333333333333,0.7000000000000001,619.3
joint,7,12,300000,393216,mid,unseen_range,3,3,1.0,True,158.46701357874167,0.16666666666666666,0.6666666666666666,511.5666666666666
joint,7,13,325000,425984,mid,unseen_range,3,3,1.0,True,178.75205321374878,0.3333333333333333,0.7333333333333334,473.8
joint,7,14,350000,458752,mid,unseen_range,3,3,1.0,True,198.34703406239586,0.26666666666666666,0.6666666666666666,501.40000000000003
joint,7,15,375000,491520,mid,unseen_range,3,3,1.0,True,181.30990098746372,0.3666666666666667,0.7333333333333334,401.1333333333334
joint,7,16,400000,524288,mid,unseen_range,3,3,1.0,True,189.87724433439908,0.5,0.8333333333333334,371.2
joint,7,17,425000,557056,mid,unseen_range,3,3,1.0,True,179.02104615716507,0.5333333333333333,0.8333333333333334,358.56666666666666
joint,7,18,450000,589824,mid,unseen_range,3,3,1.0,True,185.3568396510476,0.5666666666666667,0.7333333333333334,334.06666666666666
joint,7,19,475000,622592,mid,unseen_range,3,3,1.0,True,199.34471911300489,0.3666666666666667,0.7333333333333334,364.90000000000003
joint,7,20,500000,655360,final,unseen_range,3,3,1.0,True,184.3206702877303,0.3033333333333333,0.7133333333333333,376.2366666666667
joint,8,1,25000,32768,mid,unseen_range,3,3,1.0,True,-197.17970830044507,0.0,0.0,376.8
joint,8,2,50000,65536,mid,unseen_range,3,3,1.0,True,-220.13245445988386,0.0,0.0,633.9333333333333
joint,8,3,75000,98304,mid,unseen_range,3,3,1.0,True,-186.3780075606875,0.0,0.0,767.7333333333332
joint,8,4,100000,131072,mid,unseen_range,3,3,1.0,True,-147.63957636496488,0.0,0.0,972.9
joint,8,5,125000,163840,mid,unseen_range,3,3,1.0,True,-138.59449369491122,0.0,0.0,1000.0
joint,8,6,150000,196608,mid,unseen_range,3,3,1.0,True,-128.43707253431083,0.0,0.0,999.2666666666668
joint,8,7,175000,229376,mid,unseen_range,3,3,1.0,True,-109.51392546275554,0.06666666666666667,0.06666666666666667,966.6666666666666
joint,8,8,200000,262144,mid,unseen_range,3,3,1.0,True,-50.34279767815735,0.16666666666666666,0.20000000000000004,917.1999999999999
joint,8,9,225000,294912,mid,unseen_range,3,3,1.0,True,-10.904611154046124,0.3,0.3666666666666667,807.5
joint,8,10,250000,327680,mid,unseen_range,3,3,1.0,True,116.70548328990985,0.5,0.8666666666666666,593.0666666666666
joint,8,11,275000,360448,mid,unseen_range,3,3,1.0,True,177.198187435489,0.4666666666666666,0.7666666666666666,400.0333333333333
joint,8,12,300000,393216,mid,unseen_range,3,3,1.0,True,191.5010323536641,0.6999999999999998,0.9333333333333332,447.8
joint,8,13,325000,425984,mid,unseen_range,3,3,1.0,True,195.97484381280287,0.6999999999999998,0.8333333333333334,408.3333333333333
joint,8,14,350000,458752,mid,unseen_range,3,3,1.0,True,183.33887878437625,0.5666666666666668,0.7333333333333334,480.5
joint,8,15,375000,491520,mid,unseen_range,3,3,1.0,True,194.33996656161608,0.6666666666666666,0.9,351.8
joint,8,16,400000,524288,mid,unseen_range,3,3,1.0,True,201.13118332189,0.7000000000000001,0.9,298.40000000000003
joint,8,17,425000,557056,mid,unseen_range,3,3,1.0,True,153.39352531192586,0.6,0.8333333333333334,284.6333333333333
joint,8,18,450000,589824,mid,unseen_range,3,3,1.0,True,190.97586708816655,0.5666666666666667,0.9333333333333332,285.06666666666666
joint,8,19,475000,622592,mid,unseen_range,3,3,1.0,True,200.2180027911113,0.6,0.8666666666666667,315.2
joint,8,20,500000,655360,final,unseen_range,3,3,1.0,True,187.28075176457662,0.6266666666666666,0.85,309.62333333333333
joint,9,1,25000,32768,mid,unseen_range,3,3,1.0,True,-104.43463390792796,0.16666666666666666,0.3333333333333333,271.6666666666667
joint,9,2,50000,65536,mid,unseen_range,3,3,1.0,True,-176.06065784352685,0.0,0.0,674.4666666666667
joint,9,3,75000,98304,mid,unseen_range,3,3,1.0,True,-148.9778980963268,0.0,0.0,922.5333333333333
joint,9,4,100000,131072,mid,unseen_range,3,3,1.0,True,-104.52013919952965,0.03333333333333333,0.03333333333333333,935.5666666666666
joint,9,5,125000,163840,mid,unseen_range,3,3,1.0,True,-112.35347911664383,0.0,0.0,969.9333333333334
joint,9,6,150000,196608,mid,unseen_range,3,3,1.0,True,-82.6911767934429,0.0,0.06666666666666667,967.8333333333334
joint,9,7,175000,229376,mid,unseen_range,3,3,1.0,True,-29.00182784108335,0.10000000000000002,0.26666666666666666,836.1999999999999
joint,9,8,200000,262144,mid,unseen_range,3,3,1.0,True,25.608584019272698,0.3,0.5666666666666668,670.0
joint,9,9,225000,294912,mid,unseen_range,3,3,1.0,True,99.51275772507802,0.26666666666666666,0.6333333333333333,642.4666666666667
joint,9,10,250000,327680,mid,unseen_range,3,3,1.0,True,217.5598315720741,0.39999999999999997,0.8333333333333334,436.5
joint,9,11,275000,360448,mid,unseen_range,3,3,1.0,True,204.73750945092726,0.4000000000000001,0.7333333333333334,410.3666666666666
joint,9,12,300000,393216,mid,unseen_range,3,3,1.0,True,184.84705007681006,0.2333333333333333,0.6333333333333333,404.8333333333333
joint,9,13,325000,425984,mid,unseen_range,3,3,1.0,True,160.07804784681903,0.26666666666666666,0.6333333333333333,357.8
joint,9,14,350000,458752,mid,unseen_range,3,3,1.0,True,111.79523988634601,0.3333333333333333,0.6,457.4333333333334
joint,9,15,375000,491520,mid,unseen_range,3,3,1.0,True,214.93754987507523,0.4000000000000001,0.6999999999999998,382.93333333333334
joint,9,16,400000,524288,mid,unseen_range,3,3,1.0,True,184.86855965418943,0.3,0.6666666666666666,343.6666666666667
joint,9,17,425000,557056,mid,unseen_range,3,3,1.0,True,170.5659462365815,0.39999999999999997,0.6666666666666666,296.03333333333336
joint,9,18,450000,589824,mid,unseen_range,3,3,1.0,True,225.51582184970502,0.39999999999999997,0.5666666666666667,324.1666666666667
joint,9,19,475000,622592,mid,unseen_range,3,3,1.0,True,235.7003938697625,0.39999999999999997,0.6999999999999998,299.2
joint,9,20,500000,655360,final,unseen_range,3,3,1.0,True,181.60827545582706,0.4466666666666666,0.7433333333333333,309.89666666666665
param,0,1,25000,32768,mid,unseen_range,3,3,1.0,True,-359.680516160586,0.0,0.0,348.26666666666665
param,0,2,50000,65536,mid,unseen_range,3,3,1.0,True,-321.5845264591364,0.0,0.0,596.6333333333333
param,0,3,75000,98304,mid,unseen_range,3,3,1.0,True,-295.0377774705873,0.0,0.0,739.4666666666666
param,0,4,100000,131072,mid,unseen_range,3,3,1.0,True,-233.77515671094906,0.0,0.0,910.7666666666668
param,0,5,125000,163840,mid,unseen_range,3,3,1.0,True,-172.96279340139907,0.0,0.0,941.9
