curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
baseline,2,4,100000,131072,mid,unseen_range,-229.54694452921782,0.6333333333333333,670.5666666666667
baseline,2,5,125000,163840,mid,unseen_range,-206.53479674484115,0.4666666666666666,740.4
baseline,2,6,150000,196608,mid,unseen_range,-187.593572991257,0.3,760.8333333333334
baseline,2,7,175000,229376,mid,unseen_range,-167.3705633851993,0.23333333333333336,793.9333333333333
baseline,2,8,200000,262144,mid,unseen_range,-134.14684287894428,0.2333333333333333,821.4333333333334
baseline,2,9,225000,294912,mid,unseen_range,-111.56738132693359,0.26666666666666666,807.8666666666667
baseline,2,10,250000,327680,mid,unseen_range,-83.47883112062289,0.3333333333333333,788.4666666666667
baseline,2,11,275000,360448,mid,unseen_range,-102.7603031260794,0.26666666666666666,784.6666666666666
baseline,2,12,300000,393216,mid,unseen_range,-56.392938565079284,0.3,748.6333333333333
baseline,2,13,325000,425984,mid,unseen_range,6.614043129863243,0.6333333333333334,539.4
baseline,2,14,350000,458752,mid,unseen_range,101.2373870803098,0.8666666666666667,494.0666666666666
baseline,2,15,375000,491520,mid,unseen_range,100.22522489296928,0.8333333333333334,423.56666666666666
baseline,2,16,400000,524288,mid,unseen_range,117.71701888646805,0.8666666666666667,465.26666666666665
baseline,2,17,425000,557056,mid,unseen_range,108.97469650762154,0.9666666666666667,370.5
baseline,2,18,450000,589824,mid,unseen_range,129.6585680467503,0.9333333333333332,388.1666666666667
baseline,2,19,475000,622592,mid,unseen_range,159.3117629251282,0.9,386.3
baseline,2,20,500000,655360,final,unseen_range,184.24534124763272,0.91,393.3933333333334
baseline,3,1,25000,32768,mid,unseen_range,-52.54881603699226,1.0,165.73333333333332
baseline,3,2,50000,65536,mid,unseen_range,-192.61531702794238,0.39999999999999997,779.1999999999999
baseline,3,3,75000,98304,mid,unseen_range,-198.9928479978079,0.5,682.3666666666667
baseline,3,4,100000,131072,mid,unseen_range,-195.80215496889238,0.5666666666666668,616.0333333333334
baseline,3,5,125000,163840,mid,unseen_range,-168.61921896323403,0.6,626.4
baseline,3,6,150000,196608,mid,unseen_range,-176.52463668235455,0.6,641.0
baseline,3,7,175000,229376,mid,unseen_range,-141.6491255463482,0.43333333333333335,678.9666666666667
baseline,3,8,200000,262144,mid,unseen_range,-165.27964101508405,0.39999999999999997,709.8666666666667
baseline,3,9,225000,294912,mid,unseen_range,-157.04267677449482,0.3333333333333333,714.0999999999999
baseline,3,10,250000,327680,mid,unseen_range,-174.00648929125734,0.4666666666666666,686.0333333333333
baseline,3,11,275000,360448,mid,unseen_range,-148.3209704686894,0.5333333333333333,649.8
baseline,3,12,300000,393216,mid,unseen_range,-155.05373526066555,0.4666666666666666,658.2333333333332
baseline,3,13,325000,425984,mid,unseen_range,-98.57930902680137,0.5,658.3333333333334
baseline,3,14,350000,458752,mid,unseen_range,-47.47335840901022,0.6,646.4
baseline,3,15,375000,491520,mid,unseen_range,35.79321990802414,0.8333333333333334,531.6
baseline,3,16,400000,524288,mid,unseen_range,44.625497883549905,0.8333333333333334,539.6
baseline,3,17,425000,557056,mid,unseen_range,48.28467230669282,0.7999999999999999,571.6999999999999
baseline,3,18,450000,589824,mid,unseen_range,35.07853350169731,0.7000000000000001,645.8666666666667
baseline,3,19,475000,622592,mid,unseen_range,61.214590168908224,0.8666666666666667,511.26666666666665
baseline,3,20,500000,655360,final,unseen_range,98.38908135305003,0.7866666666666667,539.9033333333333
baseline,4,1,25000,32768,mid,unseen_range,-32.68228072963733,1.0,137.03333333333333
baseline,4,2,50000,65536,mid,unseen_range,-68.66829905054648,1.0,293.00000000000006
baseline,4,3,75000,98304,mid,unseen_range,-213.65884521959137,0.9333333333333332,489.43333333333334
baseline,4,4,100000,131072,mid,unseen_range,-190.00440840979596,0.4666666666666666,687.9333333333334
baseline,4,5,125000,163840,mid,unseen_range,-198.90838438166247,0.46666666666666673,751.7666666666668
baseline,4,6,150000,196608,mid,unseen_range,-195.93793853496786,0.3333333333333333,813.0333333333333
baseline,4,7,175000,229376,mid,unseen_range,-154.32299282196354,0.3,781.3333333333334
baseline,4,8,200000,262144,mid,unseen_range,-121.82918637444612,0.2333333333333333,808.2333333333332
baseline,4,9,225000,294912,mid,unseen_range,-118.89639341399857,0.3333333333333333,738.0666666666666
baseline,4,10,250000,327680,mid,unseen_range,-92.29249385978812,0.3666666666666667,718.2666666666668
baseline,4,11,275000,360448,mid,unseen_range,-78.42345136734434,0.36666666666666664,715.5
baseline,4,12,300000,393216,mid,unseen_range,-45.35166113074525,0.5333333333333333,628.8333333333334
baseline,4,13,325000,425984,mid,unseen_range,-30.47216637518478,0.5,660.3
baseline,4,14,350000,458752,mid,unseen_range,1.4370698554832548,0.6,622.0
baseline,4,15,375000,491520,mid,unseen_range,50.71956276108383,0.6666666666666666,636.5
baseline,4,16,400000,524288,mid,unseen_range,71.05828607942543,0.7666666666666666,573.3333333333334
baseline,4,17,425000,557056,mid,unseen_range,131.37138642637748,0.8666666666666667,513.5666666666667
baseline,4,18,450000,589824,mid,unseen_range,138.80227169177002,0.8666666666666667,493.36666666666673
baseline,4,19,475000,622592,mid,unseen_range,167.27398804465417,0.9,490.5333333333333
baseline,4,20,500000,655360,final,unseen_range,150.54499171841613,0.91,447.92
baseline,5,1,25000,32768,mid,unseen_range,-181.1186573361803,1.0,302.6
baseline,5,2,50000,65536,mid,unseen_range,-221.36409540340296,0.8333333333333334,524.5666666666667
baseline,5,3,75000,98304,mid,unseen_range,-240.02962188067272,0.7666666666666666,582.8666666666667
baseline,5,4,100000,131072,mid,unseen_range,-218.795365273466,0.5333333333333333,728.4333333333334
baseline,5,5,125000,163840,mid,unseen_range,-193.56140985818374,0.3666666666666667,816.4666666666667
baseline,5,6,150000,196608,mid,unseen_range,-165.21629424947375,0.5,752.2666666666668
baseline,5,7,175000,229376,mid,unseen_range,-134.36958448659888,0.5,726.5
baseline,5,8,200000,262144,mid,unseen_range,-136.09136281557872,0.3333333333333333,778.1999999999999
baseline,5,9,225000,294912,mid,unseen_range,-120.69190465233937,0.3,780.3666666666667
baseline,5,10,250000,327680,mid,unseen_range,-95.11829696887628,0.3666666666666667,747.4333333333334
baseline,5,11,275000,360448,mid,unseen_range,-43.25240758027303,0.43333333333333335,731.3333333333334
baseline,5,12,300000,393216,mid,unseen_range,-16.130421951815972,0.5333333333333333,693.1333333333333
baseline,5,13,325000,425984,mid,unseen_range,42.69260055448891,0.7666666666666666,666.8000000000001
baseline,5,14,350000,458752,mid,unseen_range,100.52204596222155,0.8666666666666667,567.3333333333334
baseline,5,15,375000,491520,mid,unseen_range,147.80580696568435,1.0,505.5
baseline,5,16,400000,524288,mid,unseen_range,138.21221303465242,0.9666666666666667,441.06666666666666
baseline,5,17,425000,557056,mid,unseen_range,150.5878412814195,1.0,404.5333333333333
baseline,5,18,450000,589824,mid,unseen_range,163.6331006370465,0.9333333333333332,392.8666666666666
baseline,5,19,475000,622592,mid,unseen_range,172.74799700087138,0.9,380.23333333333335
baseline,5,20,500000,655360,final,unseen_range,193.00311216794628,0.91,391.50333333333333
baseline,6,1,25000,32768,mid,unseen_range,-191.4695549962208,1.0,392.76666666666665
baseline,6,2,50000,65536,mid,unseen_range,-218.70314703776967,0.9,497.8
baseline,6,3,75000,98304,mid,unseen_range,-212.12851580490465,0.6,702.2666666666668
baseline,6,4,100000,131072,mid,unseen_range,-193.06523352926305,0.46666666666666673,783.1333333333332
baseline,6,5,125000,163840,mid,unseen_range,-164.93640040908892,0.3,822.4666666666667
baseline,6,6,150000,196608,mid,unseen_range,-135.0318337186253,0.16666666666666666,854.7333333333332
baseline,6,7,175000,229376,mid,unseen_range,-132.07068620859886,0.3,753.4333333333333
baseline,6,8,200000,262144,mid,unseen_range,-119.08715440127537,0.2333333333333333,820.2333333333332
baseline,6,9,225000,294912,mid,unseen_range,-106.15521043093808,0.3,812.4333333333333
baseline,6,10,250000,327680,mid,unseen_range,-94.59216003552795,0.3,786.2666666666665
baseline,6,11,275000,360448,mid,unseen_range,-70.71987676563224,0.26666666666666666,833.3333333333334
baseline,6,12,300000,393216,mid,unseen_range,-62.89777091231847,0.3333333333333333,754.9333333333334
baseline,6,13,325000,425984,mid,unseen_range,-25.308823166195392,0.36666666666666664,806.2666666666668
baseline,6,14,350000,458752,mid,unseen_range,12.695596658507924,0.5,702.4
baseline,6,15,375000,491520,mid,unseen_range,18.83887695754646,0.6,665.3666666666667
baseline,6,16,400000,524288,mid,unseen_range,12.966735312473986,0.5333333333333333,686.9333333333334
baseline,6,17,425000,557056,mid,unseen_range,31.884573136032795,0.6,588.5
baseline,6,18,450000,589824,mid,unseen_range,122.7061102220547,0.6666666666666666,497.7333333333333
baseline,6,19,475000,622592,mid,unseen_range,118.92088404904946,0.6333333333333333,553.4
baseline,6,20,500000,655360,final,unseen_range,106.15665699322847,0.69,538.5000000000001
baseline,7,1,25000,32768,mid,unseen_range,-72.4233864029171,1.0,107.60000000000001
baseline,7,2,50000,65536,mid,unseen_range,-41.198353298995066,1.0,191.20000000000002
baseline,7,3,75000,98304,mid,unseen_range,-156.6541152390341,0.9333333333333332,412.40000000000003
baseline,7,4,100000,131072,mid,unseen_range,-159.54408033402433,0.43333333333333335,756.6
baseline,7,5,125000,163840,mid,unseen_range,-191.39708192438312,0.7333333333333334,585.0
baseline,7,6,150000,196608,mid,unseen_range,-221.71103656234925,0.9666666666666667,466.93333333333334
baseline,7,7,175000,229376,mid,unseen_range,-173.87837033208075,0.6,697.7333333333332
baseline,7,8,200000,262144,mid,unseen_range,-171.9732615818522,0.43333333333333335,812.4
baseline,7,9,225000,294912,mid,unseen_range,-135.05824776777345,0.16666666666666666,904.0666666666666
baseline,7,10,250000,327680,mid,unseen_range,-123.24940931153883,0.20000000000000004,861.7666666666668
baseline,7,11,275000,360448,mid,unseen_range,-114.90669919188853,0.3333333333333333,851.1666666666666
baseline,7,12,300000,393216,mid,unseen_range,-125.18047886783484,0.4333333333333333,784.0
baseline,7,13,325000,425984,mid,unseen_range,-71.5268949775367,0.4666666666666666,742.6666666666666
baseline,7,14,350000,458752,mid,unseen_range,-84.50288699620057,0.4666666666666666,802.8666666666668
baseline,7,15,375000,491520,mid,unseen_range,50.56790845451636,0.7666666666666666,561.7666666666668
baseline,7,16,400000,524288,mid,unseen_range,43.177007752768795,0.8333333333333334,581.6666666666666
baseline,7,17,425000,557056,mid,unseen_range,92.13555030363831,0.9666666666666667,374.2666666666667
baseline,7,18,450000,589824,mid,unseen_range,126.83764054874837,0.9333333333333332,445.1666666666667
baseline,7,19,475000,622592,mid,unseen_range,110.77287852188537,0.8666666666666667,454.1666666666667
baseline,7,20,500000,655360,final,unseen_range,143.30198011127706,0.8733333333333334,448.4866666666667
baseline,8,1,25000,32768,mid,unseen_range,-205.4879965751051,1.0,347.2
baseline,8,2,50000,65536,mid,unseen_range,-167.5090980212429,0.9,373.5333333333333
baseline,8,3,75000,98304,mid,unseen_range,-213.6190169363855,0.9,454.3666666666666
baseline,8,4,100000,131072,mid,unseen_range,-179.79862167820878,0.8000000000000002,481.26666666666665
baseline,8,5,125000,163840,mid,unseen_range,-171.6315437538622,0.7333333333333334,548.5666666666667
baseline,8,6,150000,196608,mid,unseen_range,-163.1375782147176,0.6666666666666666,610.0333333333333
baseline,8,7,175000,229376,mid,unseen_range,-109.79060118346145,0.43333333333333335,770.6333333333333
baseline,8,8,200000,262144,mid,unseen_range,-76.87010024990147,0.6,695.8333333333334
baseline,8,9,225000,294912,mid,unseen_range,-29.317760578881643,0.6999999999999998,631.8666666666667
baseline,8,10,250000,327680,mid,unseen_range,50.526475158569916,0.7999999999999999,480.5
baseline,8,11,275000,360448,mid,unseen_range,121.934950380482,0.9,488.3666666666666
baseline,8,12,300000,393216,mid,unseen_range,142.6765635277816,0.9333333333333332,424.8
baseline,8,13,325000,425984,mid,unseen_range,120.37876132335602,1.0,366.09999999999997
baseline,8,14,350000,458752,mid,unseen_range,157.75379569272704,0.9666666666666667,447.8
baseline,8,15,375000,491520,mid,unseen_range,135.92647192727114,0.9,441.59999999999997
baseline,8,16,400000,524288,mid,unseen_range,163.7360091249083,0.9333333333333332,373.2
baseline,8,17,425000,557056,mid,unseen_range,174.93119374668757,1.0,297.7
baseline,8,18,450000,589824,mid,unseen_range,177.4790213094889,0.9666666666666667,334.6666666666667
baseline,8,19,475000,622592,mid,unseen_range,165.22055461375402,0.9333333333333332,305.1
baseline,8,20,500000,655360,final,unseen_range,184.34580916450614,0.9233333333333333,316.4133333333333
baseline,9,1,25000,32768,mid,unseen_range,-87.76201022191283,1.0,121.8
baseline,9,2,50000,65536,mid,unseen_range,-127.56500946482606,1.0,219.29999999999998
baseline,9,3,75000,98304,mid,unseen_range,-96.08179222492629,1.0,256.3333333333333
baseline,9,4,100000,131072,mid,unseen_range,-13.512932196477621,1.0,294.3666666666667
baseline,9,5,125000,163840,mid,unseen_range,-41.070249640709754,0.9,514.9333333333333
baseline,9,6,150000,196608,mid,unseen_range,-75.69224261840293,0.5,802.9333333333334
baseline,9,7,175000,229376,mid,unseen_range,-92.68986984071489,0.19999999999999998,895.8666666666667
baseline,9,8,200000,262144,mid,unseen_range,-82.00646170360812,0.19999999999999998,877.0
baseline,9,9,225000,294912,mid,unseen_range,-44.23400543711468,0.3666666666666667,858.6666666666666
baseline,9,10,250000,327680,mid,unseen_range,-5.35001191759067,0.4000000000000001,809.1333333333333
baseline,9,11,275000,360448,mid,unseen_range,53.62244792006862,0.8000000000000002,586.6999999999999
baseline,9,12,300000,393216,mid,unseen_range,132.95659615708647,0.9666666666666667,478.3
baseline,9,13,325000,425984,mid,unseen_range,147.6271418408068,1.0,430.8666666666666
baseline,9,14,350000,458752,mid,unseen_range,183.65268832380602,0.9666666666666667,458.40000000000003
baseline,9,15,375000,491520,mid,unseen_range,191.48419348203524,0.9,476.73333333333335
baseline,9,16,400000,524288,mid,unseen_range,201.28676171360635,0.9666666666666667,437.93333333333334
baseline,9,17,425000,557056,mid,unseen_range,197.17023154955996,0.9666666666666667,400.90000000000003
baseline,9,18,450000,589824,mid,unseen_range,207.525222310456,0.9,370.7
baseline,9,19,475000,622592,mid,unseen_range,215.2806596708276,0.9666666666666667,328.3666666666667
baseline,9,20,500000,655360,final,unseen_range,194.72702862890392,0.94,289.14
joint,0,1,25000,32768,mid,unseen_range,-335.1440343055874,1.0,299.1
joint,0,2,50000,65536,mid,unseen_range,-307.2125134534833,0.6333333333333333,545.6999999999999
joint,0,3,75000,98304,mid,unseen_range,-285.94273848763504,0.6666666666666666,580.0333333333334
joint,0,4,100000,131072,mid,unseen_range,-250.128031960861,0.13333333333333333,917.6999999999999
joint,0,5,125000,163840,mid,unseen_range,-172.02326085151483,0.10000000000000002,917.8333333333334
joint,0,6,150000,196608,mid,unseen_range,-107.15683439426287,0.19999999999999998,908.3333333333334
joint,0,7,175000,229376,mid,unseen_range,13.129572194333113,0.5333333333333333,757.6333333333333
joint,0,8,200000,262144,mid,unseen_range,44.76318102592713,0.5666666666666667,688.6666666666666
joint,0,9,225000,294912,mid,unseen_range,70.54167378418886,0.7666666666666666,554.8
joint,0,10,250000,327680,mid,unseen_range,53.250320888442445,0.9,365.8
joint,0,11,275000,360448,mid,unseen_range,73.04601000602466,0.7666666666666666,502.43333333333334
joint,0,12,300000,393216,mid,unseen_range,111.80493158637807,0.8666666666666667,485.23333333333335
joint,0,13,325000,425984,mid,unseen_range,147.44393885804112,0.9666666666666667,370.7
joint,0,14,350000,458752,mid,unseen_range,155.6975770504594,0.9666666666666667,374.7
joint,0,15,375000,491520,mid,unseen_range,169.0581056311487,0.9333333333333332,346.1333333333334
joint,0,16,400000,524288,mid,unseen_range,157.75164397410697,0.8333333333333334,378.53333333333336
joint,0,17,425000,557056,mid,unseen_range,156.56068879737774,0.9666666666666667,281.2333333333333
joint,0,18,450000,589824,mid,unseen_range,172.3543691146465,0.9666666666666667,303.1333333333334
joint,0,19,475000,622592,mid,unseen_range,190.05352798526016,1.0,261.3333333333333
joint,0,20,500000,655360,final,unseen_range,178.717969604636,0.89,354.93
joint,1,1,25000,32768,mid,unseen_range,-79.37014176754747,1.0,214.86666666666667
joint,1,2,50000,65536,mid,unseen_range,-165.291695334156,1.0,321.6333333333334
joint,1,3,75000,98304,mid,unseen_range,-212.56455839583552,0.9333333333333332,463.0
joint,1,4,100000,131072,mid,unseen_range,-211.8179062363425,0.6999999999999998,763.3333333333334
joint,1,5,125000,163840,mid,unseen_range,-172.92800098335647,0.19999999999999998,900.0666666666666
joint,1,6,150000,196608,mid,unseen_range,-130.69977744207338,0.20000000000000004,867.6999999999999
joint,1,7,175000,229376,mid,unseen_range,-83.06419951517931,0.19999999999999998,916.9
joint,1,8,200000,262144,mid,unseen_range,-37.814528455390096,0.2333333333333333,891.3333333333334
joint,1,9,225000,294912,mid,unseen_range,53.68556761959733,0.7666666666666666,699.8333333333334
joint,1,10,250000,327680,mid,unseen_range,77.71402107569293,0.8666666666666667,506.5333333333333
joint,1,11,275000,360448,mid,unseen_range,68.93548132126314,0.9333333333333332,478.6000000000001
joint,1,12,300000,393216,mid,unseen_range,126.33085009914195,0.9,490.90000000000003
joint,1,13,325000,425984,mid,unseen_range,100.3396719881318,0.9333333333333332,489.8999999999999
joint,1,14,350000,458752,mid,unseen_range,112.552460576888,0.8333333333333334,446.3
joint,1,15,375000,491520,mid,unseen_range,96.94426147610623,0.9666666666666667,347.7666666666667
joint,1,16,400000,524288,mid,unseen_range,119.77635747567642,0.9,382.43333333333334
joint,1,17,425000,557056,mid,unseen_range,107.70364062655612,0.9333333333333332,337.4666666666667
joint,1,18,450000,589824,mid,unseen_range,95.18607832352784,0.9,317.8
joint,1,19,475000,622592,mid,unseen_range,151.38671453093562,0.9333333333333332,294.1666666666667
joint,1,20,500000,655360,final,unseen_range,166.38614075695492,0.91,345.35999999999996
joint,2,1,25000,32768,mid,unseen_range,-384.19035660295145,0.9333333333333332,436.0333333333333
joint,2,2,50000,65536,mid,unseen_range,-271.50762140410626,0.8333333333333334,469.3333333333333
joint,2,3,75000,98304,mid,unseen_range,-261.3516720535772,0.7666666666666666,479.5333333333333
joint,2,4,100000,131072,mid,unseen_range,-205.79680331428744,0.46666666666666673,674.5333333333333
joint,2,5,125000,163840,mid,unseen_range,-155.80250462559064,0.3,735.5666666666666
joint,2,6,150000,196608,mid,unseen_range,-68.6261597059385,0.26666666666666666,889.1666666666666
joint,2,7,175000,229376,mid,unseen_range,23.235727136387695,0.8666666666666667,628.7
joint,2,8,200000,262144,mid,unseen_range,33.87360909718073,0.9,602.3666666666667
joint,2,9,225000,294912,mid,unseen_range,96.61438504679438,0.8333333333333334,653.2333333333332
joint,2,10,250000,327680,mid,unseen_range,116.71120561995606,0.9666666666666667,460.6666666666667
joint,2,11,275000,360448,mid,unseen_range,119.0781317760174,0.9666666666666667,331.1333333333333
joint,2,12,300000,393216,mid,unseen_range,137.52646341887137,1.0,375.4666666666667
joint,2,13,325000,425984,mid,unseen_range,117.2040853191769,0.8000000000000002,517.0666666666667
joint,2,14,350000,458752,mid,unseen_range,128.71416263098683,0.9666666666666667,434.7333333333333
joint,2,15,375000,491520,mid,unseen_range,169.48093712894476,0.9666666666666667,408.0666666666666
joint,2,16,400000,524288,mid,unseen_range,127.7325175170718,0.9666666666666667,437.1666666666667
joint,2,17,425000,557056,mid,unseen_range,186.45078335438515,1.0,366.1666666666667
joint,2,18,450000,589824,mid,unseen_range,188.50945310754602,1.0,358.0
joint,2,19,475000,622592,mid,unseen_range,184.14614811130733,0.9,376.9333333333334
joint,2,20,500000,655360,final,unseen_range,208.43412564430892,0.9700000000000001,333.55
joint,3,1,25000,32768,mid,unseen_range,-15.198812071332199,1.0,139.83333333333334
joint,3,2,50000,65536,mid,unseen_range,-48.07542667909985,1.0,245.6
joint,3,3,75000,98304,mid,unseen_range,-45.43668948915965,1.0,285.46666666666664
joint,3,4,100000,131072,mid,unseen_range,-65.20764409311671,1.0,429.1666666666667
joint,3,5,125000,163840,mid,unseen_range,-16.234274370850454,0.8666666666666667,721.1
joint,3,6,150000,196608,mid,unseen_range,-58.5512621410582,0.3,882.6666666666666
joint,3,7,175000,229376,mid,unseen_range,-4.721873009621577,0.5666666666666667,824.7000000000002
joint,3,8,200000,262144,mid,unseen_range,86.97493862244157,0.9666666666666667,551.0333333333333
joint,3,9,225000,294912,mid,unseen_range,27.09776397792378,0.9666666666666667,481.9666666666667
joint,3,10,250000,327680,mid,unseen_range,105.67561127999488,0.9666666666666667,416.3333333333333
joint,3,11,275000,360448,mid,unseen_range,173.1553053894547,1.0,380.0
joint,3,12,300000,393216,mid,unseen_range,161.2578313348737,0.8666666666666667,377.7
joint,3,13,325000,425984,mid,unseen_range,174.63277159696463,0.9666666666666667,369.3333333333333
joint,3,14,350000,458752,mid,unseen_range,180.16631363077772,0.9666666666666667,282.90000000000003
joint,3,15,375000,491520,mid,unseen_range,169.1399532778154,1.0,245.63333333333335
joint,3,16,400000,524288,mid,unseen_range,156.0257791147346,0.9333333333333332,278.26666666666665
joint,3,17,425000,557056,mid,unseen_range,162.18259251220184,0.9666666666666667,268.06666666666666
joint,3,18,450000,589824,mid,unseen_range,157.73450856544744,0.9666666666666667,261.6666666666667
joint,3,19,475000,622592,mid,unseen_range,142.4197947585073,0.9666666666666667,281.8666666666667
joint,3,20,500000,655360,final,unseen_range,187.15591374939265,0.9400000000000001,300.8066666666667
joint,4,1,25000,32768,mid,unseen_range,-197.1483248629772,1.0,341.93333333333334
joint,4,2,50000,65536,mid,unseen_range,-222.83843620871266,0.9333333333333332,412.6666666666667
joint,4,3,75000,98304,mid,unseen_range,-199.17691965871393,0.7333333333333334,560.1
joint,4,4,100000,131072,mid,unseen_range,-150.4144562821059,0.06666666666666667,940.4
joint,4,5,125000,163840,mid,unseen_range,-129.09728067092306,0.10000000000000002,937.2333333333332
joint,4,6,150000,196608,mid,unseen_range,-75.19688579629344,0.16666666666666666,932.5666666666666
joint,4,7,175000,229376,mid,unseen_range,72.54079205427564,0.6666666666666666,791.2666666666668
joint,4,8,200000,262144,mid,unseen_range,118.19184534080345,0.9333333333333332,644.8000000000001
joint,4,9,225000,294912,mid,unseen_range,95.53221869057636,1.0,408.90000000000003
joint,4,10,250000,327680,mid,unseen_range,169.06184526986755,0.9666666666666667,381.6333333333334
joint,4,11,275000,360448,mid,unseen_range,157.5585950362946,1.0,329.9666666666667
joint,4,12,300000,393216,mid,unseen_range,188.25471940348154,0.9333333333333332,343.09999999999997
joint,4,13,325000,425984,mid,unseen_range,197.40852427949423,1.0,297.6666666666667
joint,4,14,350000,458752,mid,unseen_range,195.71389624910057,0.9666666666666667,304.73333333333335
joint,4,15,375000,491520,mid,unseen_range,179.35753010265498,0.9666666666666667,270.26666666666665
joint,4,16,400000,524288,mid,unseen_range,180.14136045637701,1.0,269.9666666666667
joint,4,17,425000,557056,mid,unseen_range,186.5402413000783,1.0,256.16666666666663
joint,4,18,450000,589824,mid,unseen_range,184.3421676674906,0.9666666666666667,260.7
joint,4,19,475000,622592,mid,unseen_range,188.96426810801668,0.9666666666666667,310.23333333333335
joint,4,20,500000,655360,final,unseen_range,169.60771435744527,0.9766666666666666,269.14000000000004
joint,5,1,25000,32768,mid,unseen_range,-97.09516932518211,1.0,319.2
joint,5,2,50000,65536,mid,unseen_range,-212.65458166266134,0.9666666666666667,420.23333333333335
joint,5,3,75000,98304,mid,unseen_range,-167.62204286690678,0.6666666666666666,607.4
joint,5,4,100000,131072,mid,unseen_range,-142.7040160559826,0.3,814.4666666666667
joint,5,5,125000,163840,mid,unseen_range,-178.22977887630307,0.16666666666666666,955.5333333333333
joint,5,6,150000,196608,mid,unseen_range,-121.11069660411266,0.20000000000000004,924.6333333333333
joint,5,7,175000,229376,mid,unseen_range,-72.91149651100856,0.16666666666666666,898.2666666666668
joint,5,8,200000,262144,mid,unseen_range,-16.301856041442377,0.5666666666666668,742.6999999999999
joint,5,9,225000,294912,mid,unseen_range,8.389232766178667,0.5666666666666668,699.2666666666668
joint,5,10,250000,327680,mid,unseen_range,76.92208112918856,0.7666666666666666,602.4666666666667
joint,5,11,275000,360448,mid,unseen_range,81.2610235401145,0.8333333333333334,615.7
joint,5,12,300000,393216,mid,unseen_range,133.0188630960863,0.8333333333333334,545.4333333333334
joint,5,13,325000,425984,mid,unseen_range,183.85808596470045,1.0,362.6666666666667
joint,5,14,350000,458752,mid,unseen_range,189.80408260618825,0.9333333333333332,367.5666666666666
joint,5,15,375000,491520,mid,unseen_range,203.909100129574,0.9333333333333332,306.26666666666665
joint,5,16,400000,524288,mid,unseen_range,176.12965269261204,0.9333333333333332,270.93333333333334
joint,5,17,425000,557056,mid,unseen_range,147.34625371154476,0.9666666666666667,260.6666666666667
joint,5,18,450000,589824,mid,unseen_range,153.43974237491435,0.9666666666666667,244.16666666666666
joint,5,19,475000,622592,mid,unseen_range,127.44236817272001,0.9666666666666667,243.36666666666667
joint,5,20,500000,655360,final,unseen_range,165.19790568591085,0.9166666666666666,280.16333333333336
joint,6,1,25000,32768,mid,unseen_range,-207.64873695361118,1.0,223.19999999999996
joint,6,2,50000,65536,mid,unseen_range,-244.21912636234705,0.8666666666666667,579.1333333333333
joint,6,3,75000,98304,mid,unseen_range,-221.78978953783613,0.3,813.4666666666666
joint,6,4,100000,131072,mid,unseen_range,-192.73193068604374,0.03333333333333333,974.5333333333333
joint,6,5,125000,163840,mid,unseen_range,-157.33823481952084,0.03333333333333333,995.9666666666667
joint,6,6,150000,196608,mid,unseen_range,-82.25875268211148,0.16666666666666666,927.3000000000001
joint,6,7,175000,229376,mid,unseen_range,63.4949735431411,0.5333333333333333,808.1666666666666
joint,6,8,200000,262144,mid,unseen_range,113.61719860052058,0.7999999999999999,612.5666666666667
joint,6,9,225000,294912,mid,unseen_range,163.57704750504922,0.9,466.4333333333334
joint,6,10,250000,327680,mid,unseen_range,148.98438960451415,0.9333333333333332,481.53333333333336
joint,6,11,275000,360448,mid,unseen_range,152.4649560455664,0.9666666666666667,429.23333333333335
joint,6,12,300000,393216,mid,unseen_range,149.0966442699258,0.9333333333333332,468.9666666666667
joint,6,13,325000,425984,mid,unseen_range,179.71670334510657,0.9333333333333332,447.1666666666667
joint,6,14,350000,458752,mid,unseen_range,149.9012975030047,0.9333333333333332,423.4333333333334
joint,6,15,375000,491520,mid,unseen_range,189.29332699817724,0.9333333333333332,364.8666666666666
joint,6,16,400000,524288,mid,unseen_range,183.9112494532595,0.9666666666666667,340.8
joint,6,17,425000,557056,mid,unseen_range,207.05668952085406,0.9666666666666667,328.6333333333334
joint,6,18,450000,589824,mid,unseen_range,174.01911022149113,0.9333333333333332,301.0333333333333
joint,6,19,475000,622592,mid,unseen_range,197.97678738425108,0.9666666666666667,297.3666666666667
joint,6,20,500000,655360,final,unseen_range,217.78734458073566,0.9199999999999999,341.9866666666667
joint,7,1,25000,32768,mid,unseen_range,-151.29132770910897,1.0,214.9333333333333
joint,7,2,50000,65536,mid,unseen_range,-153.61245237608244,0.9666666666666667,297.53333333333336
joint,7,3,75000,98304,mid,unseen_range,-192.65656237572935,0.7000000000000001,583.7333333333333
joint,7,4,100000,131072,mid,unseen_range,-198.10438732784436,0.26666666666666666,894.4333333333334
joint,7,5,125000,163840,mid,unseen_range,-132.406976567274,0.10000000000000002,966.0333333333333
joint,7,6,150000,196608,mid,unseen_range,-117.26507557552759,0.09999999999999999,985.4333333333334
joint,7,7,175000,229376,mid,unseen_range,-97.00372502733985,0.06666666666666667,986.5333333333333
joint,7,8,200000,262144,mid,unseen_range,-69.17149232736269,0.5,851.7666666666668
